,avg_price,avg_price_5ma,avg_price_10ma,avg_price_30ma,avg_price_60ma,avg_price_100ma,avg_price_180ma,avg_price_360ma,price_chg,price_chg_5sum,price_chg_10sum,price_chg_30sum,action,pur_price,state,sample_id
22,64.99085540771485,64.92782241821288,65.64924140930177,66.40037600199382,65.43501167297363,64.62513656616211,66.97692786322699,68.31236876593697,0.8784980881300974,-1.5754112083465333,-2.993822174468496,-1.8596307388699218,1.0,64.99085540771485,65.07457962036132,0
23,65.23967132568359,64.87996215820313,65.52460250854492,66.33957443237304,65.48504838307699,64.65901512908935,66.93806277804904,68.30908321380616,0.3828475812601928,-0.3558801389920374,-1.8604224035668406,-2.6901785506707077,1.0,65.23967132568359,65.09816414969308,0
24,65.27773818969726,64.90040863037109,65.42898139953613,66.29153465270996,65.51203570048014,64.67676880645752,66.89928504943848,68.30438307656182,0.058349257806100674,0.16592598856303153,-1.4228792933905767,-2.1177110142049593,1.0,65.27773818969726,65.1206109046936,0
25,64.54425582885742,64.89548095703125,65.26947494506837,66.21500541687013,65.526032371521,64.68789385986328,66.85398470136855,68.29661641862657,-1.1236332342097088,-0.02697164860555601,-2.403641828692892,-3.423003818784598,1.0,64.54425582885742,65.05657145182292,0
26,64.53524856567383,64.91755386352538,65.02674728393553,66.14582305908203,65.54695646921793,64.69905796051026,66.8070964135064,68.28843711005317,-0.01395517396229895,0.18210651902438313,-3.662249652270543,-3.093731660949617,1.0,64.53524856567383,65.004439163208,0
27,63.7887825012207,64.67713928222656,64.80248085021972,66.06534856160481,65.55908893585205,64.69492319488526,66.75700226253933,68.27831047270034,-1.1566796146968983,-1.8530711838026126,-3.428482392149145,-3.6383448123686213,1.0,63.7887825012207,64.89392492120916,0
28,63.6157943725586,64.35236389160156,64.61616302490235,65.98804761250814,65.5774491628011,64.68982946777345,66.70547904968262,68.26827993816799,-0.2711889487133523,-2.5071077137761577,-2.8629878527681942,-3.5044244616761144,1.0,63.6157943725586,64.78741404215495,0
29,62.952877807617185,63.88739181518555,64.39390022277831,65.87188941955566,65.58649176279704,64.67711656188965,66.64644882202148,68.25648386213514,-1.0420628579423497,-3.607519829524608,-3.4415938409615756,-5.309059704033459,1.0,62.952877807617185,64.64629587026742,0
30,128.86559143066407,126.54408020019532,124.85121582031252,131.32928314208985,135.04672983805338,140.09606463623047,140.31356974283855,136.6383566962348,1.48351226387049,2.37393117687843,2.809266553324896,-3.8015755471577566,1.0,128.86559143066407,128.86559143066407,1
31,130.22907257080078,127.3243392944336,125.49334808349609,131.17516108194988,134.8337724049886,139.94862718200685,140.2793818749322,136.65224406772188,1.0580645500473551,3.082020004684738,5.195057154023908,-3.1815114790650387,1.0,130.22907257080078,129.5473320007324,1
32,131.0362091064453,128.34378204345703,126.62076431274413,131.07792526245117,134.69591265360515,139.81832643127441,140.2514640045166,136.6688628768921,0.6197821421217053,4.009558482908759,9.082569407543707,-1.8947419838411337,1.0,131.0362091064453,130.0436243693034,1
33,131.14710235595703,129.65195526123048,127.5113931274414,130.92788075764975,134.54767623901367,139.67838723754883,140.22950868394642,136.68525515238446,0.08462794388506278,5.1524441097414275,7.097453671387988,-3.075595379330279,1.0,131.14710235595703,130.3194938659668,1
34,131.46087036132812,130.54776916503906,128.24808578491212,130.78341267903645,134.40934163411458,139.5385791015625,140.2139943101671,136.70205593532987,0.23924890427198253,3.485235804196596,5.820736251623071,-2.944327976670916,1.0,131.46087036132812,130.54776916503906,1
35,130.93146209716798,130.96094329833983,128.75251174926757,130.5415215555827,134.23021410624187,139.38806452941895,140.18850429111055,136.71761777242025,-0.4027116682743914,1.5990118720517144,3.9729430489301443,-5.10946434342742,1.0,130.93146209716798,130.61171798706053,1
36,131.88815307617188,131.29275939941405,129.30854934692383,130.30304234822592,134.05655860900882,139.24143128967285,140.1663234032525,136.73719306945802,0.7306807421839645,1.2716280641883237,4.353648068873062,-4.997022728791936,1.0,131.88815307617188,130.7940658569336,1
37,132.79917907714844,131.64535339355467,129.99456771850583,130.07516606648764,133.91987576802572,139.104273147583,140.15153329637315,136.76244203355577,0.6907565082440836,1.342602430310702,5.352160913219461,-4.732710011106259,1.0,132.79917907714844,131.04470500946044,1
38,133.29268493652344,132.07446990966795,130.86321258544922,129.79016677856444,133.79949607849122,138.97306150817872,140.14366405063205,136.78997026231553,0.3716181551757236,1.6295926416013629,6.78203675134279,-5.941776250788014,1.0,133.29268493652344,131.2944805569119,1
39,135.24294738769532,132.8308853149414,131.68932723999023,129.67151270548501,133.72237037658692,138.85544343566895,140.14699382358128,136.8200016148885,1.4631428964767546,2.853486633806135,6.338722438002731,-2.33534732348322,1.0,135.24294738769532,131.68932723999023,1
